2015/11/13,44,48,37,22,35,68,81,46,0.00,29.65,24,38,9.1,Rain

2015/11/14,39,43,35,26,29,65,81,44,0.00,30.13,12,20,9.1,Rain

2015/11/15,48,58,39,16,39,74,93,59,0.00,30.16,8,13,9.1,

2015/11/16,44,50,39,20,42,91,100,72,0.00,30.27,6,22,8.3,

2015/11/17,42,46,38,23,38,83,87,68,0.00,30.37,19,28,9.1,

2015/11/18,48,53,44,16,46,87,100,68,0.04,30.05,11,16,8.9,Rain

2015/11/19,50,55,44,14,47,82,100,46,0.02,29.83,10,30,8.8,Rain

2015/11/20,38,44,33,26,25,51,75,30,0.00,30.14,16,24,9.1,

2015/11/21,38,44,33,26,33,73,93,44,0.12,29.96,8,25,8.5,Rain

2015/11/22,34,39,28,32,29,73,93,56,0.00,29.89,20,32,9.0,Rain

2015/11/23,30,37,24,34,28,82,100,46,0.01,30.14,8,14,8.7,Rain Snow

2015/11/24,38,45,32,26,31,83,93,47,0.00,30.22,7,14,8.2,Rain Snow

2015/11/25,38,45,31,27,35,87,100,56,0.00,30.53,5,12,7.0,

2015/11/26,46,51,42,18,40,75,82,61,0.00,30.43,6,17,9.1,

2015/11/27,42,50,35,22,41,88,100,71,0.08,30.24,12,20,7.9,Rain

2015/11/28,34,36,32,31,28,77,81,60,0.00,30.35,6,12,9.1,

2015/11/29,32,38,25,34,26,75,86,45,0.00,30.39,6,20,9.1,

2015/11/30,36,39,32,30,29,75,87,56,0.00,30.35,14,22,9.1,

2015/12/1,40,46,34,25,44,99,100,83,0.04,29.92,13,25,4.0,Fog Rain

2015/12/2,42,46,39,22,37,79,100,51,0.00,29.82,6,12,7.4,Fog

2015/12/3,41,45,37,24,33,70,81,53,0.00,30.04,10,23,9.1,Rain

2015/12/4,42,43,40,24,33,69,81,57,0.00,30.42,13,23,9.1,

2015/12/5,40,44,35,26,37,88,100,70,0.00,30.65,9,14,4.8,

2015/12/6,36,40,32,29,39,100,100,100,0.00,30.41,7,12,2.7,

2015/12/7,38,41,34,28,39,97,100,80,0.00,30.21,4,7,5.9,

2015/12/8,40,42,39,24,37,85,100,69,0.00,30.09,6,12,7.7,

2015/12/9,46,52,40,19,42,80,100,67,0.01,29.80,6,17,7.3,Rain

2015/12/10,45,50,40,20,43,85,100,66,0.00,29.82,7,16,5.0,

2015/12/11,48,54,41,16,40,75,100,48,0.00,29.74,11,26,9.1,Rain

2015/12/12,42,48,35,24,38,76,93,63,0.00,30.09,6,15,9.1,Rain

2015/12/13,42,44,41,22,41,89,100,80,0.01,30.08,16,25,7.7,Rain

2015/12/14,48,53,42,18,46,86,93,82,0.12,29.52,11,29,7.2,Rain

2015/12/15,44,51,37,21,36,75,87,58,0.00,29.74,15,25,9.1,

2015/12/16,38,44,35,26,36,90,100,74,0.03,30.02,10,17,8.0,Rain

2015/12/17,44,48,37,22,38,79,93,51,0.00,29.72,10,30,8.9,Rain

2015/12/18,34,39,30,30,24,63,86,43,0.00,29.84,16,29,8.4,Rain Snow

2015/12/19,30,32,28,35,18,61,69,48,0.00,30.10,20,29,9.1,Snow

2015/12/20,34,42,28,30,24,63,80,42,0.00,30.33,11,18,9.1,

2015/12/21,42,44,39,24,41,91,100,58,0.08,29.90,11,16,6.4,Rain

2015/12/22,45,49,41,20,45,96,100,87,0.02,29.84,3,8,6.6,Rain

2015/12/23,44,53,37,21,43,98,100,88,0.03,29.91,7,20,3.7,Fog

2015/12/24,48,55,42,16,41,78,100,51,0.00,29.79,12,31,9.1,

2015/12/25,44,48,39,20,38,80,100,58,0.00,30.21,5,12,9.1,Rain

2015/12/26,37,41,33,28,35,86,100,61,0.08,30.32,14,28,7.8,Rain

2015/12/27,35,37,33,30,34,87,100,61,0.12,30.04,12,22,7.9,Rain

2015/12/28,28,33,23,37,23,81,100,54,0.08,30.37,20,40,5.8,Rain Snow

2015/12/29,34,40,27,32,36,96,100,86,3.35,29.92,26,45,4.4,Rain Snow Thunderstorm

2015/12/30,38,40,35,28,34,86,93,70,0.01,30.13,12,20,8.1,Rain

2015/12/31,34,35,33,31,29,80,93,59,0.00,30.12,16,22,8.2,Rain Snow
